id_entertainer,slug,name,artist_billing,featured_flag,url,categories,sponsor_info,bio_web,description,keywords,performance_count,details
534,boat-propulsion-by-the-sun,Boat Propulsion by the Sun,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Greg Hoseth, Minnesota Renewable Energy Society. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Greg Hoseth, Minnesota Renewable Energy Society. Located on the Sustainability Stage in Eco Experience."
535,backyard-heroes-how-to-be-a-habitat-hero-at-home,Backyard Heroes: How to be a Habitat Hero at Home!,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Russ Henry, Minnehaha Falls Landscaping. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Russ Henry, Minnehaha Falls Landscaping. Located on the Sustainability Stage in Eco Experience."
536,building-pollinator-habitat,Building Pollinator Habitat,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Dave Woods, Urban Roots. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Dave Woods, Urban Roots. Located on the Sustainability Stage in Eco Experience."
537,can-we-overcome-our-consumption-addiction,Can We Overcome Our Consumption Addiction?,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Terry Gips, Minnesota Alliance for Sustainability. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Terry Gips, Minnesota Alliance for Sustainability. Located on the Sustainability Stage in Eco Experience."
538,changing-ideas-for-a-changing-climate,Changing Ideas for a Changing Climate,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Lisa Thurstin, American Lung Association. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Lisa Thurstin, American Lung Association. Located on the Sustainability Stage in Eco Experience."
539,co-creating-a-world-of-sustainability-health-equity-and-kindness,"Co-Creating a World of Sustainability, Health, Equity and Kindness",,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Terry Gips and panel, Alliance for Sustainability. Located on the Sustainability Stage in Eco Experience.",,2,"Presented by Terry Gips and panel, Alliance for Sustainability. Located on the Sustainability Stage in Eco Experience."
540,creating-an-allergy-and-toxin-free-home,Creating an Allergy & Toxin Free Home,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Shaylee Olesen, Eco Shaylee. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Shaylee Olesen, Eco Shaylee. Located on the Sustainability Stage in Eco Experience."
541,diy-organic-lawn-care-0829,DIY Organic Lawn Care,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Bob Dahm, Organic Bob. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Bob Dahm, Organic Bob. Located on the Sustainability Stage in Eco Experience."
542,ecologically-regenerative-lawns,Ecologically Regenerative Lawns,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Bob Dahm, Organic Bob. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Bob Dahm, Organic Bob. Located on the Sustainability Stage in Eco Experience."
543,edibles-and-decoratives-from-the-woods-or-backyard,Edibles and Decoratives from the Woods or Backyard,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Gary Wyatt, University of Minnesota Extension Service. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Gary Wyatt, University of Minnesota Extension Service. Located on the Sustainability Stage in Eco Experience."
544,electric-vehicles-in-minnesota,Electric Vehicles in Minnesota,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Jukka Kukkonen, Minnesota Electric Vehicle Owners. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Jukka Kukkonen, Minnesota Electric Vehicle Owners. Located on the Sustainability Stage in Eco Experience."
545,finding-and-buying-your-first-electric-vehicle,Finding and Buying Your First Electric Vehicle,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,Presented by Xcel Energy . Located on the Sustainability Stage in Eco Experience.,,1,Presented by Xcel Energy . Located on the Sustainability Stage in Eco Experience.
546,freaky-fast-flat-repair-and-other-bicycle-maintenance-tips,Freaky Fast Flat Repair and Other Bicycle Maintenance Tips,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Michael and Benita Warns, Mr. Michael Recycles Bicycles. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Michael and Benita Warns, Mr. Michael Recycles Bicycles. Located on the Sustainability Stage in Eco Experience."
547,green-or-not,Green or Not,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Ramy Selim, Sunny Day Earth Solutions. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Ramy Selim, Sunny Day Earth Solutions. Located on the Sustainability Stage in Eco Experience."
548,green-sustainable-gardens,Green Sustainable Gardens,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by August John Hoffman, Metropolitan State University. Located on the Sustainability Stage in Eco Experience. ",,1,"Presented by August John Hoffman, Metropolitan State University. Located on the Sustainability Stage in Eco Experience. "
549,growing-to-learn-and-learning-to-grow,Growing to Learn and Learning to Grow,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Kenny Truck, Dirt Group. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Kenny Truck, Dirt Group. Located on the Sustainability Stage in Eco Experience."
550,home-energy-squad,Home Energy Squad,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,Presented by Xcel Energy. Located on the Sustainability Stage in Eco Experience.,,1,Presented by Xcel Energy. Located on the Sustainability Stage in Eco Experience.
551,how-to-convert-your-bicycle-to-run-on-electric-assist,How to convert your bicycle to run on electric assist,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Ramy Selim, Sunny Day Earth Solutions. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Ramy Selim, Sunny Day Earth Solutions. Located on the Sustainability Stage in Eco Experience."
552,how-to-design-and-build-a-tiny-house,How to Design and Build a Tiny House,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Ramy Selim, Sunny Day Earth Solutions. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Ramy Selim, Sunny Day Earth Solutions. Located on the Sustainability Stage in Eco Experience."
553,learn-before-you-burn,Learn Before You Burn,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Lisa Thurstin, American Lung Association. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Lisa Thurstin, American Lung Association. Located on the Sustainability Stage in Eco Experience."
554,lexington-parkway-passive-house,Lexington Parkway Passive House,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,Presented by Dave Crawford. Located on the Sustainability Stage in Eco Experience.,,1,Presented by Dave Crawford. Located on the Sustainability Stage in Eco Experience.
555,make-your-own-paints-and-finishes,Make Your Own Paints and Finishes,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Ramy Selim, Sunny Day Earth Solutions. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Ramy Selim, Sunny Day Earth Solutions. Located on the Sustainability Stage in Eco Experience."
556,minnesota-business-first-stop-communityeconomy-issues,Minnesota Business First Stop: community/economy issues,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,Presented by Commissioners of DEED and MPCA. Located on the Sustainability Stage in Eco Experience.,,1,Presented by Commissioners of DEED and MPCA. Located on the Sustainability Stage in Eco Experience.
557,our-climate-crisis-and-its-solutions-0828,Our Climate Crisis and its Solutions,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,Presented by Vern and Lea Iverson. Located on the Sustainability Stage in Eco Experience.,,1,Presented by Vern and Lea Iverson. Located on the Sustainability Stage in Eco Experience.
558,-our-climate-crisis-and-its-solutions-0902,Our Climate Crisis and its Solutions,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,Presented by Vern and Lea Iverson. Located on the Sustainability Stage in Eco Experience.,,1,Presented by Vern and Lea Iverson. Located on the Sustainability Stage in Eco Experience.
559,owning-and-driving-an-electric-vehicle,Owning and Driving an Electric Vehicle,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,Presented by Xcel Energy. Located on the Sustainability Stage in Eco Experience.,,1,Presented by Xcel Energy. Located on the Sustainability Stage in Eco Experience.
560,painting-upholstery-for-a-new-look,Painting Upholstery for a New Look,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented Jan Hagerman, Twin Cities Habitat Re-Store. Located on the Sustainability Stage in Eco Experience.",,1,"Presented Jan Hagerman, Twin Cities Habitat Re-Store. Located on the Sustainability Stage in Eco Experience."
561,plant-a-pocket-prairie,Plant a Pocket Prairie,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Bre Bauerly, Minnesota Native Landscape. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Bre Bauerly, Minnesota Native Landscape. Located on the Sustainability Stage in Eco Experience."
562,pollinators,Pollinators,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,Presented by Xcel Energy. Located on the Sustainability Stage in Eco Experience.,,1,Presented by Xcel Energy. Located on the Sustainability Stage in Eco Experience.
563,raising-kids-sustainably-having-a-fun-healthy-life-and-planet-while-saving-money,"Raising Kids Sustainably - Having a Fun, Healthy Life and Planet While Saving Money",,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Terry Gips, Minnesota Alliance for Sustainability. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Terry Gips, Minnesota Alliance for Sustainability. Located on the Sustainability Stage in Eco Experience."
564,sewer-man,Sewer Man,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Dave Legvold, Legvold Farms. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Dave Legvold, Legvold Farms. Located on the Sustainability Stage in Eco Experience."
565,show-me-the-money-ten-simple-sustainability-steps-you-can-take-to-save-money-and-the-environment,Show Me the Money: Ten Simple Sustainability Steps you Can Take to Save Money and the Environment,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Terry Gips, Alliance for Sustainability. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Terry Gips, Alliance for Sustainability. Located on the Sustainability Stage in Eco Experience."
566,solar-101,Solar 101,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Mark Webber, Minnesota Renewable Energy Society. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Mark Webber, Minnesota Renewable Energy Society. Located on the Sustainability Stage in Eco Experience."
567,straw-bale-gardening-the-worlds-greatest-gardening-hack-0906,Straw Bale Gardening - The World's Greatest Gardening Hack,,,,200,Eco Experience is proudly sponsored by Xcel Energy.,,"Presented by Joel Karsten, Straw Bale Garden Club. Located on the Sustainability Stage in Eco Experience.",,1,"Presented by Joel Karsten, Straw Bale Garden Club. Located on the Sustainability Stage in Eco Experience."
