id,exhibitor_id,account_code,lic_num,account_branch_id,license_branch_id,site_num,branch_num,name,slug,description,additional_information,alcoholic_beverages,license_text,products,keywords,directions,latitude,longitude,is_food,categories,promotions
2160.1,20181,2160,2160,2160-1,2160-1,1,1,Cub Cadet,2160.1,,,,"Troy-Bilt walk behind and chore equipment, DeWalt brand commercial and handheld outdoor power equipment, Cub Cadet commercial garden equipment, home maintenance product attachments for mowers, edgers, blowers, chippers, shredders, tillers and walk behind mowers by Cub Cadet, UTV's, walk behind snow throwers, garden tractors, Cub Cadet commercial lawn equipment, lawn tractors","Troy-Bilt walk behind and chore equipment, DeWalt brand commercial and handheld outdoor power equipment, Cub Cadet commercial garden equipment, home maintenance product attachments for mowers, edgers, blowers, chippers, shredders, tillers and walk behind mowers by Cub Cadet, UTV's, walk behind snow throwers, garden tractors, Cub Cadet commercial lawn equipment, lawn tractors",,Southwest corner of Wright Ave. & Underwood St.,44.98315848101266,-93.17070256153846,0,"[3, 1]",[]
2162.1,20182,2162,2162,2162-1,2162-1,1,1,Culligan Water Conditioning,2162.1,,,,"Culligan water conditioning units for home and commercial use, water purification equipment, 5 gallon bottled water, filters, water conditioners, drinking water systems","Culligan water conditioning units for home and commercial use, water purification equipment, 5 gallon bottled water, filters, water conditioners, drinking water systems",,Northwest corner of Dan Patch Ave. & Cosgrove St.,44.98134000103077,-93.16836243325524,0,"[1, 34, 35]",[]
2164.1,20008,2164,2164,2164-1,2164-1,1,1,Curb Creations,2164.1,,,,custom concrete landscape borders and boulders for residential and commercial use,custom concrete landscape borders and boulders for residential and commercial use,,"In the Home Improvement Building, south center aisle",44.98184265822785,-93.16857815769231,0,"[3, 1]",[]
2166.7,20183,2166,2166,2166-1,2166-1,7,1,Grandstand Frozen Custard,2166.7,"Open 9 a.m. to 9 p.m. (8 p.m. Labor Day)
Accepts credit cards","Open 9 a.m. to 9 p.m. (8 p.m. Labor Day)
Accepts credit cards",,"Frozen custard floats, coffee, Blended custard cyclones with fruit or candy mixed in, Premium frozen custard dairy dessert (cup, sundae, cone), bottled water, Como Cup (coffee over frozen custard)","Frozen custard floats, coffee, Blended custard cyclones with fruit or candy mixed in, Premium frozen custard dairy dessert (cup, sundae, cone), bottled water, Como Cup (coffee over frozen custard)","new, waterbottle, bottle, waterbottle, bottle","East of Chambers St., just south of the Grandstand",44.98081638848921,-93.17341194615385,1,"[2, 34]",[]
2168.1,20006,2168,2168,2168-1,2168-1,1,1,Custom Remodelers,2168.1,,,,"home remodelers - kitchens, baths, cabinets and windows","home remodelers - kitchens, baths, cabinets and windows",,"In the Home Improvement Building, north center aisle",44.98186481012658,-93.16860278846154,0,"[3, 1, 77]","{'Prize Drawings': [{'offer': 'Vinyl windows & siding', 'category': 'Prize Drawings'}]}"
217.1,20616,217,217,217-1,217-1,1,1,Fresh Made Nut Rolls,217.1,"Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"Nut rolls made on-site (peanut, pecan, cashew), Nut rolls dipped in chocolate and served on-a-stick","Nut rolls made on-site (peanut, pecan, cashew), Nut rolls dipped in chocolate and served on-a-stick","nutrolls, nut rols, nuts, Nut rolls made on site (peanut, pecan, cashew), Nut rolls made on site (peanut, pecan, cashew)",Northeast corner of Dan Patch Ave. & Underwood St.,44.98128171223021,-93.17019455192307,1,"[2, 34, 61, 63]",[]
2170.1,20184,2170,2170,2170-1,2170-1,1,1,Cutco Cutlery,2170.1,,,,"Cutco cutlery brand knives, tools, culinary tools, garden , BBQ tools, fishing, hunting, pocket knives and K-bar military knife","Cutco cutlery brand knives, tools, culinary tools, garden , BBQ tools, fishing, hunting, pocket knives and K-bar military knife",,"In the Merchandise Mart, northwest corner",44.98096544303797,-93.16884909615385,0,"[1, 38]",[]
2180.1,20711,2180,2180,2180-1,2180-1,1,1,Dandy Souvenirs,2180.1,,,,"novelties, souvenirs","novelties, souvenirs",,Northwest corner of Dan Patch Ave. & Cosgrove St.,44.98140136690648,-93.16823640576922,0,"[1, 8]",[]
2180.2,20191,2180,2180,2180-2,2180-2,2,2,Dandy Souvenirs,2180.2,,,,"novelties, souvenirs","novelties, souvenirs",,Northwest corner of Dan Patch Ave. & Cooper St.,44.98131273381295,-93.16940636730769,0,"[1, 8]",[]
2180.3,20706,2180,2180,2180-3,2180-3,3,3,Dandy Souvenirs,2180.3,,,,"novelties, souvenirs","novelties, souvenirs",,Northwest corner of Carnes Ave. & Underwood St.,44.97997437410072,-93.17080416346154,0,"[1, 8]",[]
2180.4,20915,2180,2180,2180-4,2180-4,4,4,Dandy Souvenirs,2180.4,,,,"novelties, souvenirs","novelties, souvenirs",,Northeast corner of Carnes Avenue and Liggett Street,44.98000687254103,-93.17512173180073,0,"[1, 8]",[]
2180.5,20723,2180,2180,2180-5,2180-5,5,5,Dandy Souvenirs,2180.5,,,,"novelties, souvenirs","novelties, souvenirs",,South side of Carnes Ave. between Chambers & Nelson streets,44.97985915107914,-93.17382759038462,0,"[1, 8]",[]
2180.6,20727,2180,2180,2180-6,2180-6,6,6,Dandy Souvenirs,2180.6,,,,"novelties, souvenirs","novelties, souvenirs",,North side of Judson Ave. between Nelson & Underwood streets,44.97871135251798,-93.17089037115385,0,"[1, 8]",[]
2180.7,19955,2180,2180,2180-7,2180-7,7,7,Dandy Souvenirs,2180.7,,,,"novelties, souvenirs","novelties, souvenirs",,Southeast corner of Dan Patch Ave. & Underwood St.,44.98117978417266,-93.17024381346154,0,"[1, 8, 34]",[]
2180.8,20731,2180,2180,2180-8,2180-8,8,8,Dandy Souvenirs,2180.8,,,,"novelties, souvenirs","novelties, souvenirs",,Southeast corner of Carnes Ave. & Nelson St.,44.97984142446043,-93.17198644038461,0,"[1, 8]",[]
2182.1,20192,2182,2182,2182-1,2182-1,1,1,Daryl's Dog House,2182.1,"Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards
Vegan options (corn dog, fresh-squeezed lemonade)","Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards
Vegan options (corn dog, fresh-squeezed lemonade)",,"Vegan Corn Dog, fresh-squeezed lemonade, Jumbo Vegan Corn Dog","Vegan Corn Dog, fresh-squeezed lemonade, Jumbo Vegan Corn Dog","darryls, darylls, daryls, doghouse, mariahayden, lemon ade, lemon-aid, lemonaid, lemon-ade, fresh-squeeze, fresh, squeeze, squeze, mariahayden, lemon ade, lemon-aid, lemonaid, lemon-ade, fresh-squeeze, fresh, squeeze, squeze",South side of Carnes Avenue between Nelson and Underwood streets,44.97985028776979,-93.17103507692308,1,"[2, 34, 61]",[]
2186.1,19960,2186,2186,2186-1,2186-1,1,1,Dazzle Me Jewels,2186.1,,,,"Austrian jewelry, Swarovski jewelry, necklaces, bracelets, earrings, toe rings, stone jewelry","Austrian jewelry, Swarovski jewelry, necklaces, bracelets, earrings, toe rings, stone jewelry",,"In the Grandstand, upper level, north wall",44.98147198859245,-93.17369109474652,0,"[1, 38]",[]
2190.1,20194,2190,2190,2190-1,2190-1,1,1,Debra's Glasscraft,2190.1,,,,"glass dolphins, pictures, bells, mirrors, vases, mugs, ornaments, candle holders carved with stone wheels and engraved with names and dates, glass roses, plated glass plaques, jars, hand-cut crystal and cut beveled glass plates, glasses, glass cake tops, wine sets, glass hummingbirds, glass swans","glass dolphins, pictures, bells, mirrors, vases, mugs, ornaments, candle holders carved with stone wheels and engraved with names and dates, glass roses, plated glass plaques, jars, hand-cut crystal and cut beveled glass plates, glasses, glass cake tops, wine sets, glass hummingbirds, glass swans",,"In the Warner Coliseum, north side",44.97842683544304,-93.17438486153846,0,"[1, 38]",[]
2192.1,20195,2192,2192,2192-1,2192-1,1,1,Deep Fried Candy Bars,2192.1,"Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"Batter-dipped deep-fried candy bars on-a-stick (Reese's Peanut Butter Cup), Batter-dipped deep-fried candy bars on-a-stick (Oreos), Batter-dipped deep-fried candy bars on-a-stick (Snickers), Batter-dipped deep-fried candy bars on-a-stick (Nut Goodie), Batter-dipped deep-fried candy bars on-a-stick (Milky Way), Batter-dipped deep-fried candy bars on-a-stick (3 Musketeers)","Batter-dipped deep-fried candy bars on-a-stick (Reese's Peanut Butter Cup), Batter-dipped deep-fried candy bars on-a-stick (Oreos), Batter-dipped deep-fried candy bars on-a-stick (Snickers), Batter-dipped deep-fried candy bars on-a-stick (Nut Goodie), Batter-dipped deep-fried candy bars on-a-stick (Milky Way), Batter-dipped deep-fried candy bars on-a-stick (3 Musketeers)",,North side of Carnes Avenue between Nelson & Underwood streets,44.97996551079137,-93.17165084615385,1,"[2, 34, 61]",[]
2196.1,20728,2196,2196,2196-1,2196-1,1,1,Ice Cold Root Beer,2196.1,,,,"popcorn, Caramel corn, root beer floats, root beer, Diet Coke, lemonade, assorted candy (packaged), bottled water, diet root beer","popcorn, Caramel corn, root beer floats, root beer, Diet Coke, lemonade, assorted candy (packaged), bottled water, diet root beer","rootbeer,  soda, pop, coke, cola, soda, pop, diet coca-cola, lemon ade, lemon-aid, lemonaid, lemon-ade, waterbottle, bottle, rootbeer, soda, pop, rootbeer,  soda, pop, coke, cola, soda, pop, diet coca-cola, lemon ade, lemon-aid, lemonaid, lemon-ade, waterbottle, bottle, rootbeer, soda, pop",East side of Nelson St. between Carnes & Judson avenues,44.97880212355018,-93.17193389479370,1,[2],[]
2196.2,20196,2196,2196,2196-2,2196-2,2,2,Galaxy of Drinks,2196.2,,,,"Diet Coke, popcorn, Caramel corn, root beer floats, diet root beer, Brown cow (root beer and chocolate ice cream), caramel apples, Purple cow (grape soda and ice cream), Coca-Cola, Mello Yello, lemonade, grape drink, Sprite, pink lemonade, bottled water, Grape slushies, Blue raspberry slushies, Bubblegum slushies, Lemon lime slushies, root beer, Pink cow (strawberry slush and vanilla ice cream), Orange whip","Diet Coke, popcorn, Caramel corn, root beer floats, diet root beer, Brown cow (root beer and chocolate ice cream), caramel apples, Purple cow (grape soda and ice cream), Coca-Cola, Mello Yello, lemonade, grape drink, Sprite, pink lemonade, bottled water, Grape slushies, Blue raspberry slushies, Bubblegum slushies, Lemon lime slushies, root beer, Pink cow (strawberry slush and vanilla ice cream), Orange whip","coke, cola, soda, pop, diet coca-cola, rootbeer, soda, pop, coke, cola, soda, pop, soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, Sprit, lemon, lime, soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, waterbottle, bottle, rootbeer,  soda, pop, coke, cola, soda, pop, diet coca-cola, rootbeer, soda, pop, coke, cola, soda, pop, soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, Sprit, lemon, lime, soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, waterbottle, bottle, rootbeer,  soda, pop","West side of Liggett St., just south of Mighty Midway",44.97970566108254,-93.17549919863986,1,"[2, 34]",[]
2198.1,20197,2198,2198,2198-1,2198-1,1,1,Demetri's Fine Greek Foods,2198.1,"Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards
Vegetarian option (greek salad)","Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards
Vegetarian option (greek salad)",,"Chicken in-a-pita, shish kabob in-a-pita, Greek Salad, Garden salad, Diet Coke, Sprite, gyros, Coca-Cola, bottled water, shish kabobs, Baklava","Chicken in-a-pita, shish kabob in-a-pita, Greek Salad, Garden salad, Diet Coke, Sprite, gyros, Coca-Cola, bottled water, shish kabobs, Baklava","coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, waterbottle, bottle, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, waterbottle, bottle",East side of Nelson St. between Dan Patch & Carnes avenues,44.98053542147454,-93.17190177211539,1,"[2, 34, 61]",[]
2200.1,20225,2200,2200,2200-1,2200-1,1,1,Designs By Diana,2200.1,,,,Original hand-crafted designs using pyrography - a wood burning technique on driftwood for natural home décor with demonstrations on site,Original hand-crafted designs using pyrography - a wood burning technique on driftwood for natural home décor with demonstrations on site,,"At West End Market, west center section",44.98115319424461,-93.17737750000000,0,"[1, 34]",[]
2202.1,20226,2202,2202,2202-1,2202-1,1,1,Diamond Willow Dreams,2202.1,,,,"Diamond Willow walking staffs, Diamond willow canes, rustic lake home and cabin décor to includes tables and furniture made with Diamond Willow and/or cedar logs, hot dog roasting forks, resin wildlife figures, laser engraved spoons, Diamond Willow picture frames, beer steins, wildfire crossing signs, fire pokers with either diamond willow, hickory, pine cedar, deer antler and/or beer pull tab handles, back scratchers, lighting made with either Diamond Willow, pine, cedar, Lake Superior driftwood, snowshoes and/or deer antlers, snowshoe decor, chainsaw carvings, table lamps, rustic lamp shades, carabiner hooks","Diamond Willow walking staffs, Diamond willow canes, rustic lake home and cabin décor to includes tables and furniture made with Diamond Willow and/or cedar logs, hot dog roasting forks, resin wildlife figures, laser engraved spoons, Diamond Willow picture frames, beer steins, wildfire crossing signs, fire pokers with either diamond willow, hickory, pine cedar, deer antler and/or beer pull tab handles, back scratchers, lighting made with either Diamond Willow, pine, cedar, Lake Superior driftwood, snowshoes and/or deer antlers, snowshoe decor, chainsaw carvings, table lamps, rustic lamp shades, carabiner hooks",,"In the Grandstand, upper level, center section",44.98129500719424,-93.17331958076923,0,"[1, 34, 38, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$4 off one hot dog roasting fork (Regularly $8)', 'category': 'Blue Ribbon Bargain Book'}]}"
2204.1,20227,2204,2204,2204-1,2204-1,1,1,Diamondcraft,2204.1,,,,"Lifetime cookware, West Bend cookware, Regal Ware cookware, Diamondcraft cookware, Celebrity china, Treasure Chest china, Royal Song china, Society china, American Royalty china, crystal, Oneida stainless flatware, Townecraft china, stoneware, Cutco cutlery, scissors","Lifetime cookware, West Bend cookware, Regal Ware cookware, Diamondcraft cookware, Celebrity china, Treasure Chest china, Royal Song china, Society china, American Royalty china, crystal, Oneida stainless flatware, Townecraft china, stoneware, Cutco cutlery, scissors",,"In the Grandstand, lower level, north wall",44.98143682014388,-93.17379988076924,0,"[1, 34, 38]",[]
2208.1,20228,2208,2208,2208-1,2208-1,1,1,Dippin' Dots,2208.1,,,,"Dairy-free Dippin' Dots, Gluten-free Dippin' Dots, Dippin' Dots original brand flash frozen ice cream in a variety of flavors, orange floats, root beer floats, bottled water","Dairy-free Dippin' Dots, Gluten-free Dippin' Dots, Dippin' Dots original brand flash frozen ice cream in a variety of flavors, orange floats, root beer floats, bottled water","dippin dots, dipping, waterbottle, bottle, waterbottle, bottle",South side of Carnes Ave. between Nelson & Underwood streets,44.97986801438849,-93.17096734230769,1,"[2, 34]",[]
2210.1,20002,2210,2210,2210-1,2210-1,1,1,Discount Windows & Wares,2210.1,,,,"interior design services, drapes, valances and top treatments, vertical blinds, Heartland windows, custom window treatments by Levolor, Hunter Douglas, Verosol, Graber, Louverdrape and Steven Fabrics","interior design services, drapes, valances and top treatments, vertical blinds, Heartland windows, custom window treatments by Levolor, Hunter Douglas, Verosol, Graber, Louverdrape and Steven Fabrics",,"In the Home Improvement Building, north center aisle",44.98186669064748,-93.16857815769231,0,"[3, 1]",[]
2214.1,20230,2214,2214,2214-1,2214-1,1,1,The Dog Perk/FunDog Bandanas,2214.1,,,,"Dog Perk brand dog lover sweatshirts, Dog Perk brand pet and dog lover T-shirts, tie dye or solid, dog treats on a stick, rescue dog toy, designer bandanas, rain ponchos, paw print backpacks","Dog Perk brand dog lover sweatshirts, Dog Perk brand pet and dog lover T-shirts, tie dye or solid, dog treats on a stick, rescue dog toy, designer bandanas, rain ponchos, paw print backpacks",,"In the Pet Pavilions, west center section",44.98718172173238,-93.17120338743004,0,[1],[]
2216.1,20231,2216,2216,2216-1,2216-1,1,1,Dogbarkavenue,2216.1,,,,"dog and cat themed (leash/key holders, Christmas ornaments and decorations, scrapbook letters and frames), dog and cat themed (collage signs, treat boxes and bags, toy boxes, magnets, pens, pencils, plaques, signs)","dog and cat themed (leash/key holders, Christmas ornaments and decorations, scrapbook letters and frames), dog and cat themed (collage signs, treat boxes and bags, toy boxes, magnets, pens, pencils, plaques, signs)",,"At West End Market, southeast section",44.98085184172662,-93.17642305769230,0,"[1, 34]",[]
